,start_timestamp,frame,actual_timestamp,area,probability
83697,1573666141,1248,1573666224,207368,0.970268726348877
83714,1573319381,472,1573319412,137025,0.8789609670639038
83726,1573996934,72,1573996938,102220,0.9769042730331421
83736,1573505892,72,1573505896,172440,0.9556575417518616
83745,1573505892,910,1573505952,147686,0.9627547264099121
83759,1573313778,386,1573313803,112203,0.8674929738044739
83763,1573313778,902,1573313838,178619,0.9168386459350586
83771,1573665985,142,1573665994,171773,0.9439905285835266
83780,1573665985,798,1573666038,144648,0.9531407356262207
83788,1573654106,228,1573654121,212212,0.9957984685897827
83798,1573502953,1746,1573503069,295882,0.9996392130851746
83805,1573501483,288,1573501502,107415,0.9378969669342041
83814,1573501864,1196,1573501943,295857,0.9186702370643616
83821,1573933122,336,1573933144,166992,0.9955110549926758
83837,1573933637,86,1573933642,328251,0.9963498115539551
83856,1573496365,178,1573496376,41238,0.7523301243782043
83860,1573494379,80,1573494384,212010,0.9640271663665771
83866,1573494379,592,1573494418,163542,0.9839767813682556
83871,1573495535,792,1573495587,171028,0.9944353103637695
83878,1573495535,1246,1573495618,150092,0.9688583016395569
83888,1573498879,44,1573498881,49416,0.9457201957702637
83903,1573498879,960,1573498943,58588,0.9082194566726685
83907,1573498879,1478,1573498977,122650,0.8965211510658264
83913,1573498879,1578,1573498984,187488,0.9599353075027466
83936,1573927534,64,1573927538,290970,0.9048941731452942
83970,1573916767,704,1573916813,110495,0.934403657913208
83984,1573917431,138,1573917440,174824,0.8729502558708191
83994,1573917981,46,1573917984,176252,0.9799884557723999
84003,1573917981,188,1573917993,296416,0.8475760221481323
84012,1573919923,876,1573919981,287793,0.8585397005081177
84024,1573933898,110,1573933905,101422,0.9016522765159607
84030,1573491146,54,1573491149,179228,0.9975986480712891
84040,1573489482,336,1573489504,167315,0.7780614495277405
84050,1573489482,494,1573489514,110208,0.9175950288772583
84073,1573488386,534,1573488421,108537,0.8895725011825562
84079,1573321804,1732,1573321919,169422,0.8622985482215881
84100,1573310442,56,1573310445,130476,0.9939910769462585
84111,1573310442,1170,1573310520,232288,0.9980695247650146
84170,1574007733,1040,1574007802,279285,0.9354879856109619
84192,1573487876,84,1573487881,280361,0.9984931349754333
84203,1573304948,300,1573304968,71724,0.7627666592597961
84218,1573304948,808,1573305001,68780,0.7046835422515869
84219,1573305198,76,1573305203,109072,0.7299044132232666
84231,1573935079,154,1573935089,121601,0.9925668835639954
84236,1573487583,60,1573487587,167808,0.9422823786735535
84239,1573487583,278,1573487601,237600,0.9984119534492493
84246,1573909339,56,1573909342,155890,0.9886108040809631
84252,1573909339,574,1573909377,126000,0.9557632207870483
84256,1573913434,54,1573913437,156022,0.9865580201148987
84269,1573486873,248,1573486889,173558,0.9938024282455444
84277,1573061031,12,1573061031,143359,0.787168562412262
84286,1573061031,974,1573061095,115168,0.756712019443512
84292,1573061031,1484,1573061129,170050,0.9785739779472351
84297,1573061031,1494,1573061130,235296,0.997353196144104
84305,1573476679,84,1573476684,338247,0.9979028701782227
84320,1573476679,246,1573476695,299691,0.9988484978675842
84325,1573476871,268,1573476888,183816,0.9968187212944031
84336,1573476871,940,1573476933,108675,0.8826848268508911
84340,1573477043,74,1573477047,161370,0.7577871680259705
84343,1573480189,52,1573480192,110853,0.8500281572341919
84351,1573474679,94,1573474685,119970,0.7491956949234009
84364,1573474107,56,1573474110,67830,0.9892389178276062
84377,1573066226,160,1573066236,131238,0.9938634037971497
84393,1573066226,368,1573066250,66360,0.7426323890686035
84410,1573066226,1274,1573066310,179422,0.9963069558143616
84411,1573066226,1276,1573066311,189315,0.9723126292228699
84418,1573066226,1514,1573066326,98532,0.8614256978034973
84425,1573066226,1942,1573066355,114000,0.8231094479560852
84433,1573066226,2072,1573066364,131070,0.8344045877456665
84445,1573848980,366,1573849004,166352,0.9875379204750061
84457,1573848980,1304,1573849066,291270,0.9951623678207397
84470,1574443775,488,1574443807,116145,0.8684630990028381
84473,1574443775,1146,1574443851,152056,0.9924370050430298
84477,1574443775,1156,1574443852,113766,0.9769154787063599
84485,1574443775,1244,1574443857,134244,0.9734187722206116
84492,1574445739,382,1574445764,159030,0.9868942499160767
84502,1574448960,102,1574448966,132888,0.9843018651008606
84511,1574450762,988,1574450827,59160,0.8248131275177002
84515,1574451917,602,1574451957,145266,0.797390878200531
84522,1574451917,794,1574451969,105840,0.9972100257873535
84544,1574453249,682,1574453294,170982,0.8642916679382324
84551,1573845582,732,1573845630,142437,0.8189086318016052
84577,1573850410,172,1573850421,174573,0.8650082945823669
84583,1573070934,278,1573070952,104742,0.8701837658882141
84587,1573071068,176,1573071079,159854,0.8612550497055054
84589,1573071068,180,1573071080,137350,0.9813157916069031
84594,1574430551,74,1574430555,274548,0.9990037083625793
84606,1574434899,216,1574434913,172575,0.9718630909919739
84614,1574434899,844,1574434955,149037,0.8869733214378357
84620,1574434899,1292,1574434985,177120,0.9965534806251526
84638,1574437179,312,1574437199,176337,0.8463797569274902
84643,1574437179,1386,1574437271,109516,0.9974073171615601
84659,1574438714,588,1574438753,115772,0.8692559003829956
84665,1574438714,970,1574438778,149240,0.9604905247688293
84669,1574438714,1256,1574438797,159360,0.9521316289901733
84671,1574438714,1666,1574438825,284740,0.7429454326629639
84675,1574438714,1754,1574438830,130845,0.9362969994544983
84684,1574438934,636,1574438976,105792,0.9749006032943726
84689,1574438934,784,1574438986,125984,0.9551461935043335
84700,1573841565,542,1573841601,137772,0.8302792310714722
84708,1573072711,1548,1573072814,289800,0.9983798265457153
84717,1573839142,128,1573839150,82680,0.9504328966140747
84720,1573839142,1194,1573839221,132660,0.960920512676239
84730,1573839142,1656,1573839252,175547,0.9480051398277283
84735,1573835591,654,1573835634,135038,0.7023674845695496
84739,1573835947,62,1573835951,203301,0.9716971516609192
84760,1573835947,266,1573835964,109733,0.9983168840408325
84767,1573835947,516,1573835981,185628,0.9911880493164062
84777,1573835947,1030,1573836015,75296,0.9506881237030029
84783,1573833431,82,1573833436,164776,0.9809086322784424
84794,1573833431,174,1573833442,133858,0.9753985404968262
84805,1573834551,452,1573834581,142506,0.9872214794158936
84815,1573834551,1328,1573834639,195562,0.9918893575668335
84842,1573831756,226,1573831771,212736,0.9941138625144958
84853,1573831756,574,1573831794,162735,0.9838434457778931
84860,1573831756,1256,1573831839,223173,0.9935103058815002
84868,1573836453,866,1573836510,132108,0.9078522324562073
84874,1573836453,1366,1573836544,299268,0.9938958883285522
84882,1573836453,1742,1573836569,287040,0.9967977404594421
84895,1573075968,164,1573075978,167011,0.909498393535614
84899,1573075968,296,1573075987,150624,0.83423912525177
84906,1573075968,990,1573076034,147653,0.975051999092102
84917,1573830860,68,1573830864,121124,0.7836573123931885
84920,1573830860,786,1573830912,157170,0.7754598259925842
84927,1573836692,768,1573836743,321632,0.9943042397499084
84951,1574427362,452,1574427392,224502,0.9658923149108887
84962,1574427482,92,1574427488,156750,0.9623405933380127
84988,1574424217,832,1574424272,156894,0.8493131399154663
85002,1573821037,68,1573821041,42600,0.8554181456565857
85008,1573821983,512,1573822017,294502,0.9978729486465454
85017,1573822618,68,1573822622,91500,0.9181181192398071
85022,1573823649,76,1573823654,285648,0.997267484664917
85036,1573823649,690,1573823695,69738,0.8733826279640198
85043,1573823649,1168,1573823726,128582,0.9768157005310059
85087,1573817265,562,1573817302,187233,0.7937439680099487
85093,1573817265,1354,1573817355,282436,0.7813806533813477
85111,1574372306,232,1574372321,336936,0.845409095287323
85113,1574372306,714,1574372353,136422,0.8538278937339783
85125,1574440016,842,1574440072,127376,0.9926003813743591
85132,1574440016,1162,1574440093,145914,0.950605571269989
85143,1574365016,986,1574365081,270503,0.7948777079582214
85153,1574367652,330,1574367674,167757,0.9766585826873779
85159,1574367652,712,1574367699,207870,0.9897817969322205
85176,1574368288,268,1574368305,146610,0.9890053272247314
85208,1574369719,312,1574369739,108870,0.9926774501800537
85217,1574369719,774,1574369770,115872,0.959650456905365
85224,1574369719,990,1574369785,85598,0.965355396270752
85236,1574361103,246,1574361119,151740,0.9772703647613525
85244,1574361103,302,1574361123,144300,0.9733992218971252
85280,1574364167,1048,1574364236,160176,0.9525047540664673
85283,1574364167,1324,1574364255,153520,0.859244704246521
85299,1574363737,14,1574363737,214977,0.7457998991012573
85306,1574352890,54,1574352893,56852,0.9251107573509216
85310,1574353378,92,1574353384,193683,0.987812876701355
85320,1574353378,368,1574353402,156752,0.9844499826431274
85354,1574347660,86,1574347665,140847,0.9774137139320374
85363,1574347660,132,1574347668,351026,0.7558856010437012
85377,1574347660,304,1574347680,135845,0.9119198322296143
85383,1574348132,878,1574348190,181355,0.944114089012146
85398,1574350236,324,1574350257,207792,0.9956338405609131
85409,1574350236,582,1574350274,104532,0.9310464262962341
85415,1574351278,78,1574351283,257164,0.9906857013702393
85424,1574354367,570,1574354405,96224,0.8322793841362
85435,1574345822,42,1574345824,183018,0.8237249851226807
85480,1573418192,1300,1573418278,159140,0.9772141575813293
85487,1573418192,1502,1573418292,271250,0.8604349493980408
85500,1574345226,84,1574345231,118560,0.9477808475494385
85507,1574345226,216,1574345240,104544,0.9964126348495483
85528,1574345226,456,1574345256,292168,0.8494921922683716
85548,1574341429,54,1574341432,146095,0.8994488716125488
85557,1574342351,46,1574342354,173272,0.9692867994308472
85568,1574342351,300,1574342371,134904,0.9973621964454651
85578,1574441890,252,1574441906,159507,0.992354154586792
85632,1574336099,80,1574336104,311256,0.9354420900344849
85641,1574336099,660,1574336143,336638,0.8927655816078186
85646,1574336099,852,1574336155,355191,0.7835709452629089
85661,1574339852,614,1574339892,170771,0.885896623134613
85677,1574339852,1330,1574339940,301539,0.9980431199073792
85697,1573416274,1494,1573416373,142570,0.9820100665092468
85747,1574339995,58,1574339998,183225,0.9030937552452087
85782,1573408147,508,1573408180,102758,0.7828062772750854
85810,1574275872,66,1574275876,193386,0.9306432008743286
85826,1574275872,740,1574275921,156792,0.9730468988418579
85830,1574275872,896,1574275931,141805,0.8731767535209656
85845,1574281743,50,1574281746,166800,0.9743976593017578
85857,1574281743,314,1574281763,176715,0.9655734300613403
85894,1574282541,126,1574282549,46800,0.8157782554626465
85914,1574282541,262,1574282558,48396,0.821762204170227
85942,1574285052,50,1574285055,166520,0.8158167004585266
85981,1574272482,280,1574272500,198597,0.9876956939697266
85990,1574272482,350,1574272505,126217,0.969524085521698
86003,1574272482,676,1574272527,277394,0.9967875480651855
86023,1574272482,984,1574272547,286580,0.9960235953330994
86030,1574272482,1082,1574272554,104351,0.9952245354652405
86050,1574272482,1222,1574272563,109421,0.8777602314949036
86056,1574272482,1300,1574272568,137700,0.8599987626075745
86066,1574272482,1664,1574272592,136400,0.9073278307914734
86078,1574272738,86,1574272743,86147,0.9839897155761719
86103,1574273073,370,1574273097,289590,0.9985760450363159
86130,1574273073,644,1574273115,60342,0.9653752446174622
86147,1574273073,984,1574273138,201916,0.9995355010032654
86196,1574271881,464,1574271911,125580,0.9070479869842529
86237,1574269693,82,1574269698,284760,0.8286035656929016
86247,1574269693,354,1574269716,80073,0.9412922859191895
86284,1574270841,480,1574270873,81652,0.9790182113647461
86292,1574270841,626,1574270882,111795,0.8116962909698486
86305,1574270841,938,1574270903,321356,0.9969936013221741
86321,1574270841,1362,1574270931,284204,0.9209998250007629
86331,1574270841,1752,1574270957,120930,0.9651683568954468
86343,1573679964,770,1573680015,149008,0.9931417107582092
86354,1573679964,1080,1573680036,78406,0.9781394600868225
86366,1573679964,1686,1573680076,109210,0.9448229670524597
86380,1574262415,386,1574262440,191160,0.999318540096283
86392,1574264444,58,1574264447,230400,0.997722327709198
86407,1574264444,230,1574264459,197640,0.9976124167442322
86432,1574264444,566,1574264481,147680,0.9924775958061218
86448,1574264843,48,1574264846,202710,0.9992677569389343
86455,1574264843,64,1574264847,302400,0.9904483556747437
86469,1574264843,172,1574264854,158004,0.9397204518318176
86486,1574264843,626,1574264884,127866,0.9734158515930176
86489,1574264843,632,1574264885,290466,0.9949289560317993
86506,1573678931,418,1573678958,190244,0.8682097792625427
86519,1573678931,1338,1573679020,169604,0.9960135817527771
86538,1574261004,472,1574261035,103170,0.9947255849838257
86546,1574261004,862,1574261061,123582,0.9713187217712402
86565,1574258959,176,1574258970,45731,0.7464117407798767
86582,1574258959,416,1574258986,210560,0.9559272527694702
86603,1574259493,68,1574259497,177300,0.9809330105781555
86617,1574259493,208,1574259506,109521,0.9870314598083496
86624,1574259493,774,1574259544,160740,0.9947091341018677
86627,1574259493,780,1574259545,196470,0.9695391654968262
86638,1574259493,1054,1574259563,123804,0.986703634262085
86645,1574259493,1394,1574259585,173755,0.7237842679023743
86671,1574259778,1098,1574259851,130760,0.9419572353363037
86680,1574259778,1208,1574259858,113970,0.9529389142990112
86690,1574259778,1302,1574259864,123671,0.9975919723510742
86710,1573674105,804,1573674158,122694,0.9790645241737366
86723,1573674105,1026,1573674173,87725,0.9827487468719482
86736,1573674105,1496,1573674204,106488,0.9936984777450562
86754,1573674908,960,1573674972,299880,0.9991203546524048
86771,1573674908,1216,1573674989,109200,0.7274370789527893
86779,1573674908,1264,1573674992,134562,0.9784350991249084
86790,1573674908,1790,1573675027,155574,0.9048132300376892
86802,1573676853,764,1573676903,87000,0.816406786441803
86822,1573676853,966,1573676917,342209,0.7377500534057617
86844,1573676853,1080,1573676925,98332,0.9254470467567444
86855,1573393763,276,1573393781,109263,0.8164799809455872
86862,1573393763,638,1573393805,95342,0.9903680086135864
86865,1573393763,728,1573393811,177304,0.9904167056083679
86873,1573393763,1056,1573393833,205056,0.8855787515640259
86883,1573671793,222,1573671807,251856,0.9794135093688965
86898,1573671793,490,1573671825,192511,0.9455068707466125
86905,1573671793,582,1573671831,106708,0.9411622881889343
86925,1573671793,990,1573671859,138670,0.9613701105117798
86937,1573671793,1642,1573671902,136942,0.9770025610923767
86942,1573671793,1766,1573671910,191360,0.9629340767860413
86951,1573672266,650,1573672309,91956,0.9593520760536194
86964,1573672266,1278,1573672351,71750,0.8219897150993347
86981,1574253075,308,1574253095,158330,0.946394145488739
86995,1574254841,50,1574254844,276411,0.9943984746932983
87008,1574255520,312,1574255540,134237,0.8644571900367737
87015,1574255520,420,1574255548,305490,0.9962058067321777
87030,1574255520,622,1574255561,306397,0.9752862453460693
87040,1574255520,914,1574255580,299638,0.9991363883018494
87051,1574255520,1020,1574255588,67332,0.9204522371292114
87061,1573390202,88,1573390207,215100,0.8215972781181335
87069,1574250630,88,1574250635,145152,0.7481488585472107
87075,1574260932,516,1574260966,79806,0.8762444257736206
62705,1574267395,1746,1574267511,47658,0.7477282881736755
87094,1574267515,252,1574267531,109655,0.9531030654907227
87119,1574267515,586,1574267554,168644,0.9945542216300964
87153,1574267515,1114,1574267589,160956,0.9822157621383667
87172,1574267515,1258,1574267598,133196,0.9931005239486694
87182,1573664832,134,1573664840,135765,0.9357945919036865
87196,1573664832,542,1573664868,202020,0.9835429787635803
87221,1573661092,656,1573661135,355860,0.9917709827423096
87237,1573658770,488,1573658802,182736,0.9917146563529968
87251,1573658770,1102,1573658843,303873,0.9908264875411987
87263,1573657453,150,1573657463,51500,0.9426780343055725
87273,1573653913,68,1573653917,91936,0.9929825067520142
87289,1573653913,282,1573653931,146328,0.9698260426521301
87296,1573653913,1060,1573653983,141312,0.9586203098297119
87302,1573653913,1478,1573654011,170170,0.9900075793266296
87315,1573126399,80,1573126404,272104,0.8656421899795532
87323,1573652887,558,1573652924,238056,0.995080828666687
87350,1573239780,258,1573239797,173160,0.9679285883903503
87381,1573394976,34,1573394978,106485,0.9686553478240967
87394,1573128691,66,1573128695,302103,0.9994422793388367
87416,1573128691,316,1573128712,232575,0.999736487865448
87427,1573644222,632,1573644264,171380,0.7150205373764038
87432,1574195596,188,1574195608,194616,0.9399294257164001
87445,1574195596,306,1574195616,142416,0.9597316980361938
87463,1574195596,938,1574195658,198654,0.9946112632751465
87474,1574195596,1486,1574195695,337020,0.9962473511695862
87496,1574195997,350,1574196020,185562,0.9444100260734558
87528,1574190787,94,1574190793,340376,0.9983521699905396
87549,1574193369,1038,1574193438,49200,0.8935599327087402
87556,1574193369,1134,1574193444,127020,0.8712011575698853
87562,1573129882,118,1573129889,261600,0.985548198223114
87566,1573129882,314,1573129902,169290,0.9779160022735596
87575,1573129882,820,1573129936,208278,0.9956551194190979
87586,1573129882,1704,1573129995,121859,0.9254024624824524
87594,1573130499,332,1573130521,362607,0.9521622657775879
87602,1573130499,942,1573130561,355884,0.9949246048927307
87621,1574193963,4,1574193963,134547,0.8396943211555481
87633,1574193963,272,1574193981,116688,0.9943888187408447
87640,1574193963,516,1574193997,63640,0.9372148513793945
87657,1574186705,346,1574186728,136458,0.8026161193847656
87664,1574186705,670,1574186749,190608,0.966140627861023
87673,1574186705,1186,1574186784,107912,0.7511574625968933
87679,1574186823,242,1574186839,322605,0.9995625615119934
87690,1574186823,660,1574186867,52496,0.8007076382637024
87698,1574186823,1366,1574186914,94863,0.9855617880821228
87704,1574186823,1566,1574186927,40170,0.8365346193313599
87713,1574188143,1458,1574188240,166497,0.8658007979393005
87723,1573235209,304,1573235229,67280,0.9654756188392639
87725,1573235209,530,1573235244,105750,0.7985888719558716
87749,1573132684,72,1573132688,167143,0.9854907393455505
87757,1573132684,558,1573132721,353772,0.9994084239006042
87776,1573133394,656,1573133437,151620,0.9809675812721252
87792,1573133394,1410,1573133488,350760,0.9980037212371826
87809,1573231995,70,1573231999,143140,0.990943431854248
87815,1573231995,314,1573232015,370272,0.7839768528938293
87822,1573231995,424,1573232023,173479,0.9593154191970825
87830,1573231995,1138,1573232070,100440,0.9693933725357056
87840,1573134137,354,1573134160,105984,0.9728444218635559
87847,1573134137,562,1573134174,209304,0.9975543022155762
87864,1574183669,72,1574183673,60116,0.9813480377197266
87898,1574183877,314,1574183897,123872,0.9973486661911011
87903,1574183877,580,1574183915,276640,0.9990718364715576
87917,1574183877,912,1574183937,127374,0.9548291563987732
87937,1574268855,80,1574268860,162653,0.9983141422271729
87960,1574268855,512,1574268889,116964,0.8807815909385681
87983,1574268855,860,1574268912,238204,0.9979331493377686
87992,1574268855,878,1574268913,289938,0.9988734126091003
87996,1574268855,886,1574268914,101413,0.8336947560310364
88008,1574268855,1216,1574268936,85590,0.9303165674209595
88016,1574268855,1352,1574268945,131936,0.9384406208992004
88030,1573134707,384,1573134732,289520,0.9688861966133118
88039,1573134707,806,1573134760,118580,0.9474352598190308
88045,1573134707,1026,1573134775,96462,0.8277289271354675
88047,1573853590,94,1573853596,338580,0.7423002123832703
88070,1573853590,1474,1573853688,162403,0.7293715476989746
88078,1573137340,1422,1573137434,64935,0.842063307762146
88082,1574175109,52,1574175112,209070,0.9954510927200317
88096,1574175109,1138,1574175184,278712,0.9992267489433289
88123,1574177539,82,1574177544,212625,0.9923014640808105
88152,1574172295,540,1574172331,234357,0.9969525337219238
88182,1573241345,314,1573241365,166341,0.9886918067932129
88219,1573851985,532,1573852020,92400,0.9909799098968506
88238,1573851985,1224,1573852066,171801,0.9260486960411072
88260,1573852321,562,1573852358,150552,0.9979201555252075
88275,1574171267,1502,1574171367,263970,0.9846187233924866
88289,1574164110,424,1574164138,286440,0.7273437976837158
88291,1574167302,92,1574167308,116790,0.7336970567703247
88294,1574167302,912,1574167362,117300,0.7177802920341492
88327,1574169163,100,1574169169,201496,0.9870684146881104
88340,1574169163,1098,1574169236,154448,0.7416690587997437
88351,1573140099,332,1573140121,135198,0.945579469203949
88361,1573481587,124,1573481595,397761,0.8524169921875
88376,1573481587,236,1573481602,226806,0.9978529214859009
88389,1573481587,590,1573481626,199467,0.9613889455795288
88397,1573480729,50,1573480732,287308,0.8775364756584167
88401,1573140770,46,1573140773,161243,0.9971166253089905
88425,1573226412,202,1573226425,163510,0.9973754286766052
88437,1573226412,310,1573226432,174346,0.9839803576469421
88444,1573226412,636,1573226454,148032,0.771430492401123
88449,1573226412,876,1573226470,314960,0.9987191557884216
88464,1573591160,120,1573591168,148680,0.9886536002159119
88476,1573141902,288,1573141921,228930,0.9987933039665222
88489,1573141902,632,1573141944,166650,0.994099497795105
88494,1573589169,6,1573589169,275720,0.8283977508544922
88497,1573589169,368,1573589193,116049,0.9501350522041321
88501,1573589994,610,1573590034,158862,0.9892597198486328
88506,1573590042,28,1573590043,84216,0.7930082678794861
88547,1573590042,816,1573590096,108962,0.9964278340339661
88557,1573142270,698,1573142316,195201,0.9979555606842041
88571,1573142270,1140,1573142346,153690,0.9731103181838989
88578,1573142270,1284,1573142355,146880,0.9883736371994019
88585,1573142270,1724,1573142384,338940,0.9984255433082581
88598,1573593290,630,1573593332,129381,0.8655379414558411
88601,1573143209,776,1573143260,154200,0.9801355004310608
88614,1573144222,82,1573144227,63888,0.9018383622169495
88625,1573223651,320,1573223672,154512,0.9933423399925232
88653,1573223651,952,1573223714,196170,0.9929786920547485
88662,1573223651,1378,1573223742,158720,0.9842016100883484
88669,1573223651,1622,1573223759,38304,0.8288994431495667
88674,1574442340,70,1574442344,103458,0.8323062658309937
88680,1573585736,170,1573585747,190232,0.9817602038383484
88686,1573585736,1328,1573585824,85794,0.842702329158783
88693,1573145686,332,1573145708,152306,0.987115204334259
88718,1573145686,748,1573145735,101612,0.9834257960319519
88719,1573145686,750,1573145736,83628,0.9638144969940186
88722,1573145686,836,1573145741,191862,0.8427938222885132
88725,1573145686,842,1573145742,179388,0.8427883386611938
88742,1573145686,1146,1573145762,214936,0.9978349208831787
88758,1573145686,1516,1573145787,139860,0.9939668774604797
88777,1573584808,290,1573584827,129930,0.9928655624389648
88781,1573584808,1656,1573584918,154413,0.9351065158843994
88793,1573585049,400,1573585075,145706,0.982234537601471
88800,1573585049,900,1573585109,151500,0.9119030833244324
88806,1573585049,1672,1573585160,146972,0.9843898415565491
88824,1573581883,28,1573581884,156114,0.7854582071304321
88828,1573581883,1064,1573581953,94423,0.9457918405532837
88835,1573581883,1338,1573581972,125048,0.9717718362808228
88845,1573221957,182,1573221969,108000,0.9641207456588745
88859,1573221957,378,1573221982,199563,0.9946753978729248
88871,1573221957,542,1573221993,259972,0.9976488947868347
88886,1573221957,1102,1573222030,191784,0.8143248558044434
88900,1573147749,698,1573147795,125326,0.9116095304489136
88905,1573220695,474,1573220726,181419,0.9975458979606628
88915,1573234077,220,1573234091,177688,0.9981858134269714
88923,1573578763,232,1573578778,105270,0.9449385404586792
88930,1573578763,550,1573578799,188232,0.9669756293296814
88937,1573578763,688,1573578808,119520,0.9399067759513855
88949,1573579076,38,1573579078,296823,0.9995627999305725
88987,1573233465,436,1573233494,121128,0.962361752986908
89007,1573231755,266,1573231772,115206,0.9434899091720581
89026,1573231755,592,1573231794,120505,0.9420825242996216
89032,1573231755,1020,1573231823,279136,0.9607473611831665
89044,1573572535,736,1573572584,125685,0.9759737253189087
89055,1573572535,1014,1573572602,170640,0.9940412044525146
89072,1573570889,8,1573570889,148964,0.9937112331390381
89103,1573570889,224,1573570903,157316,0.9514279961585999
89119,1573570889,312,1573570909,71060,0.9112932682037354
89136,1573151651,118,1573151658,112884,0.9682118892669678
89146,1573151651,148,1573151660,124729,0.9770355224609375
89159,1573151651,346,1573151674,155160,0.9525063633918762
89179,1573152073,58,1573152076,102960,0.8061158061027527
89193,1573152073,1226,1573152154,157200,0.9847487211227417
89200,1573152073,1400,1573152166,190643,0.9807305932044983
89210,1573152073,1562,1573152177,321419,0.7168756127357483
89218,1574108339,82,1574108344,147486,0.9639691710472107
89226,1574108339,218,1574108353,281671,0.7533851861953735
89231,1574108339,272,1574108357,82360,0.8326919078826904
89242,1574108339,404,1574108365,213405,0.7680309414863586
89249,1574108339,534,1574108374,80907,0.8811323046684265
89279,1573152881,344,1573152903,142546,0.9498721361160278
89313,1573152881,1126,1573152956,112808,0.9329602718353271
89323,1573152881,1518,1573152982,157975,0.9251429438591003
89340,1573152881,1600,1573152987,153080,0.9048409461975098
89362,1573570171,166,1573570182,110253,0.7332011461257935
89368,1574104325,666,1574104369,128920,0.9728143811225891
89376,1574104325,1128,1574104400,301702,0.9981660842895508
89397,1574101588,1060,1574101658,158620,0.9614046812057495
89403,1574101588,1328,1574101676,160657,0.866141140460968
89413,1574101588,1456,1574101685,117116,0.942047119140625
89420,1574104638,1340,1574104727,147232,0.9002841114997864
89428,1573566094,32,1573566096,131570,0.9658562541007996
89431,1573566094,726,1573566142,165633,0.9698631763458252
89440,1573566392,4,1573566392,162627,0.9881917834281921
89454,1574095242,598,1574095281,172325,0.9845443367958069
89479,1574095242,1634,1574095350,320640,0.9179956316947937
89485,1574097261,98,1574097267,92106,0.8610572814941406
89491,1574098136,168,1574098147,204204,0.9947718381881714
89505,1573333377,1096,1573333450,146772,0.9938715100288391
89518,1574091928,346,1574091951,204057,0.9517131447792053
89524,1574091928,416,1574091955,119616,0.9814951419830322
89540,1574091928,1104,1574092001,275103,0.9976418018341064
89548,1574091928,1182,1574092006,153652,0.9916440844535828
89574,1574091928,1612,1574092035,270722,0.9933514595031738
89586,1574093280,62,1574093284,85316,0.9234734177589417
89593,1574093280,636,1574093322,182160,0.9860949516296387
89600,1574093280,1128,1574093355,129519,0.9896190166473389
89615,1573331461,62,1573331465,318592,0.9940177798271179
89626,1573331461,500,1573331494,108672,0.971932053565979
89630,1573559136,70,1573559140,175512,0.8913941383361816
89641,1574089718,472,1574089749,271800,0.9995480179786682
89652,1574089718,684,1574089763,126246,0.9430771470069885
89665,1574089718,1356,1574089808,260652,0.9946845173835754
89672,1574090062,704,1574090108,187000,0.9006387591362
89676,1574090062,830,1574090117,343273,0.7541899681091309
89686,1574090062,974,1574090126,186296,0.9726604223251343
89719,1573156456,302,1573156476,84660,0.9217039942741394
89731,1573223410,538,1573223445,139485,0.9954857230186462
89735,1573223410,654,1573223453,57000,0.8697561025619507
89741,1573223410,1056,1573223480,158479,0.9913845062255859
89748,1573223410,1548,1573223513,164245,0.9838358759880066
89767,1574087140,1444,1574087236,75384,0.7183085680007935
89768,1574098444,148,1574098453,91690,0.8422759175300598
89794,1573158095,370,1573158119,110510,0.9424386620521545
89817,1573221516,880,1573221574,271026,0.9970014691352844
89835,1573221516,1626,1573221624,264216,0.9964585900306702
89851,1573221516,1742,1573221632,276675,0.9961920976638794
89877,1573158285,732,1573158333,51568,0.9212259650230408
89888,1573158285,1150,1573158361,132288,0.9846218228340149
89900,1573158285,1566,1573158389,189800,0.9793887138366699
89907,1574081001,66,1574081005,263500,0.9986807703971863
89914,1574081001,714,1574081048,155664,0.9964426755905151
89924,1574081001,822,1574081055,89304,0.9852094054222107
89926,1574082007,86,1574082012,156660,0.9725714921951294
89934,1574082844,698,1574082890,312744,0.9996211528778076
89935,1574082844,700,1574082890,347150,0.9996221661567688
89958,1574082844,1432,1574082939,342186,0.9996595978736877
89971,1573159535,14,1573159535,109296,0.8206822276115417
89996,1573159535,1338,1573159624,163086,0.7608399391174316
90014,1573159535,1646,1573159644,143310,0.9663717746734619
90048,1573160995,516,1573161029,290624,0.9959227442741394
90060,1573160995,540,1573161031,224030,0.9974458813667297
90097,1573160995,708,1573161042,150552,0.986186683177948
90152,1573673160,996,1573673226,99200,0.8869752883911133
90196,1573162098,1062,1573162168,274290,0.9130856990814209
90209,1573672939,500,1573672972,150598,0.9220242500305176
90221,1573672939,1668,1573673050,166725,0.9517315030097961
90229,1573405189,188,1573405201,153000,0.9612957835197449
90239,1573405189,592,1573405228,99913,0.9785252809524536
90248,1574082963,928,1574083024,314352,0.9969200491905212
90271,1574082963,1072,1574083034,337900,0.9987149834632874
90284,1574082963,1250,1574083046,382360,0.9982226490974426
90306,1574082963,1540,1574083065,314158,0.8288036584854126
90324,1574021515,480,1574021547,173196,0.9920639395713806
90332,1574021515,600,1574021555,147246,0.9281245470046997
90346,1574021515,1052,1574021585,184539,0.9559513330459595
90354,1574026819,110,1574026826,138990,0.7312476634979248
